datetime,event
2023-01-17 11:16:20,entrada
2023-01-17 11:21:14,entrada
2023-01-17 11:49:38,entrada
2023-01-17 11:47:38,entrada
2023-01-17 11:31:48,entrada
2023-01-17 11:03:43,entrada
2023-01-17 12:21:43,entrada
2023-01-17 12:22:12,entrada
2023-01-17 12:08:48,entrada
2023-01-17 12:19:27,entrada
2023-01-17 12:43:56,entrada
2023-01-17 12:36:23,entrada
2023-01-17 12:43:32,entrada
2023-01-17 12:19:59,entrada
2023-01-17 12:47:29,entrada
2023-01-17 12:43:08,entrada
2023-01-17 12:44:48,entrada
2023-01-17 12:16:35,entrada
2023-01-17 12:13:18,entrada
2023-01-17 13:34:51,entrada
2023-01-17 13:05:58,entrada
2023-01-17 13:22:38,entrada
2023-01-17 13:45:43,entrada
2023-01-17 13:47:51,entrada
2023-01-17 13:07:54,entrada
2023-01-17 13:01:12,entrada
2023-01-17 13:39:56,entrada
2023-01-17 13:20:30,entrada
2023-01-17 13:51:47,entrada
2023-01-17 13:35:47,entrada
2023-01-17 13:51:37,entrada
2023-01-17 13:26:35,entrada
2023-01-17 13:47:22,entrada
2023-01-17 13:54:20,entrada
2023-01-17 13:12:36,entrada
2023-01-17 13:46:25,entrada
2023-01-17 13:39:06,entrada
2023-01-17 13:45:38,entrada
2023-01-17 14:10:05,entrada
2023-01-17 14:55:24,entrada
2023-01-17 14:00:24,entrada
2023-01-17 14:01:31,entrada
2023-01-17 14:12:32,entrada
2023-01-17 14:31:55,entrada
2023-01-17 14:23:26,entrada
2023-01-17 14:03:23,entrada
2023-01-17 14:22:28,entrada
2023-01-17 14:33:20,entrada
2023-01-17 14:29:25,entrada
2023-01-17 14:19:15,entrada
2023-01-17 14:02:48,entrada
2023-01-17 14:36:57,entrada
2023-01-17 14:39:43,entrada
2023-01-17 14:24:22,entrada
2023-01-17 14:43:58,entrada
2023-01-17 14:00:32,entrada
2023-01-17 14:14:16,entrada
2023-01-17 14:33:16,entrada
2023-01-17 14:51:57,entrada
2023-01-17 14:40:43,entrada
2023-01-17 14:03:12,entrada
2023-01-17 14:03:06,entrada
2023-01-17 15:17:43,entrada
2023-01-17 15:58:26,entrada
2023-01-17 15:36:47,entrada
2023-01-17 15:11:22,entrada
2023-01-17 15:33:37,entrada
2023-01-17 15:22:52,entrada
2023-01-17 15:24:03,entrada
2023-01-17 15:29:29,entrada
2023-01-17 15:12:41,entrada
2023-01-17 15:48:13,entrada
2023-01-17 15:55:46,entrada
2023-01-17 15:07:54,entrada
2023-01-17 15:23:17,entrada
2023-01-17 15:34:24,entrada
2023-01-17 15:16:31,entrada
2023-01-17 15:55:23,entrada
2023-01-17 15:06:12,entrada
2023-01-17 15:26:47,entrada
2023-01-17 15:04:35,entrada
2023-01-17 15:25:41,entrada
2023-01-17 15:44:30,entrada
2023-01-17 15:09:45,entrada
2023-01-17 15:25:21,entrada
2023-01-17 15:11:31,entrada
2023-01-17 15:26:32,entrada
2023-01-17 15:52:51,entrada
2023-01-17 15:19:38,entrada
2023-01-17 15:40:39,entrada
2023-01-17 15:58:12,entrada
2023-01-17 15:13:43,entrada
2023-01-17 15:39:52,entrada
2023-01-17 15:21:17,entrada
2023-01-17 16:53:19,entrada
2023-01-17 16:38:02,entrada
2023-01-17 16:04:00,entrada
2023-01-17 16:14:25,entrada
2023-01-17 16:02:39,entrada
2023-01-17 16:56:40,entrada
2023-01-17 16:46:41,entrada
2023-01-17 16:33:51,entrada
2023-01-17 16:04:30,entrada
2023-01-17 16:50:12,entrada
2023-01-17 16:42:00,entrada
2023-01-17 16:21:14,entrada
2023-01-17 16:25:17,entrada
2023-01-17 16:47:08,entrada
2023-01-17 16:00:42,entrada
2023-01-17 16:08:22,entrada
2023-01-17 16:42:44,entrada
2023-01-17 16:57:01,entrada
2023-01-17 16:13:37,entrada
2023-01-17 16:39:17,entrada
2023-01-17 16:15:52,entrada
2023-01-17 16:28:43,entrada
2023-01-17 16:10:05,entrada
2023-01-17 16:02:13,entrada
2023-01-17 16:59:01,entrada
2023-01-17 16:31:30,entrada
2023-01-17 16:10:21,entrada
2023-01-17 16:02:49,entrada
2023-01-17 16:30:32,entrada
2023-01-17 16:23:00,entrada
2023-01-17 16:43:14,entrada
2023-01-17 16:36:26,entrada
2023-01-17 16:37:47,entrada
2023-01-17 16:26:43,entrada
2023-01-17 16:11:02,entrada
2023-01-17 17:27:18,entrada
2023-01-17 17:32:20,entrada
2023-01-17 17:52:09,entrada
2023-01-17 17:52:45,entrada
2023-01-17 17:44:08,entrada
2023-01-17 17:37:05,entrada
2023-01-17 17:50:52,entrada
2023-01-17 17:41:54,entrada
2023-01-17 17:34:17,entrada
2023-01-17 17:52:18,entrada
2023-01-17 17:04:24,entrada
2023-01-17 17:10:09,entrada
2023-01-17 17:16:35,entrada
2023-01-17 17:25:30,entrada
2023-01-17 17:31:20,entrada
2023-01-17 17:17:59,entrada
2023-01-17 17:17:00,entrada
2023-01-17 17:13:07,entrada
2023-01-17 17:01:50,entrada
2023-01-17 17:14:59,entrada
2023-01-17 18:58:37,entrada
2023-01-17 18:42:58,entrada
2023-01-17 18:27:09,entrada
2023-01-17 18:44:00,entrada
2023-01-17 18:33:02,entrada
2023-01-17 18:08:04,entrada
2023-01-17 18:41:09,entrada
2023-01-17 18:11:17,entrada
2023-01-17 18:57:20,entrada
2023-01-17 18:20:00,entrada
2023-01-17 18:02:04,entrada
2023-01-17 18:24:57,entrada
2023-01-17 18:48:07,entrada
2023-01-17 18:16:08,entrada
2023-01-17 18:31:05,entrada
2023-01-17 18:48:39,entrada
2023-01-17 18:20:06,entrada
2023-01-17 18:06:46,entrada
2023-01-17 18:38:53,entrada
2023-01-17 18:26:07,entrada
2023-01-17 18:08:27,entrada
2023-01-17 19:21:50,entrada
2023-01-17 19:52:57,entrada
2023-01-17 19:36:48,entrada
2023-01-17 19:02:18,entrada
2023-01-17 19:00:28,entrada
2023-01-17 19:22:32,entrada
2023-01-17 19:54:51,entrada
2023-01-17 19:40:22,entrada
2023-01-17 19:04:06,entrada
2023-01-17 19:56:57,entrada
2023-01-17 19:05:48,entrada
2023-01-17 19:21:48,entrada
2023-01-17 19:12:11,entrada
2023-01-17 19:03:07,entrada
2023-01-17 19:36:30,entrada
2023-01-17 19:36:44,entrada
2023-01-17 19:25:42,entrada
2023-01-17 19:07:39,entrada
2023-01-17 19:32:44,entrada
2023-01-17 19:28:04,entrada
2023-01-17 19:27:52,entrada
2023-01-17 19:39:16,entrada
2023-01-17 19:54:22,entrada
2023-01-17 19:44:08,entrada
2023-01-17 19:01:31,entrada
2023-01-17 19:50:51,entrada
2023-01-17 20:03:22,entrada
2023-01-17 20:54:43,entrada
2023-01-17 20:24:11,entrada
2023-01-17 20:16:52,entrada
2023-01-17 20:14:09,entrada
2023-01-17 20:34:54,entrada
2023-01-17 20:51:51,entrada
2023-01-17 20:28:11,entrada
2023-01-17 20:00:00,entrada
2023-01-17 20:09:17,entrada
2023-01-17 20:46:01,entrada
2023-01-17 20:48:07,entrada
2023-01-17 20:21:21,entrada
2023-01-17 20:25:25,entrada
2023-01-17 20:08:20,entrada
2023-01-17 20:30:51,entrada
2023-01-17 20:42:05,entrada
2023-01-17 20:55:13,entrada
2023-01-17 20:32:06,entrada
2023-01-17 20:23:08,entrada
2023-01-17 20:10:55,entrada
2023-01-17 20:22:47,entrada
2023-01-17 21:07:21,entrada
2023-01-17 21:41:06,entrada
2023-01-17 21:21:45,entrada
2023-01-17 21:29:36,entrada
2023-01-17 21:15:14,entrada
2023-01-17 21:04:02,entrada
2023-01-17 21:22:09,entrada
2023-01-17 21:04:22,entrada
2023-01-17 21:14:17,entrada
2023-01-17 21:24:07,entrada
2023-01-17 21:30:20,entrada
2023-01-17 21:01:21,entrada
2023-01-17 21:07:22,entrada
2023-01-17 21:31:07,entrada
2023-01-17 21:03:29,entrada
2023-01-17 21:18:22,entrada
2023-01-17 21:17:52,entrada
2023-01-17 21:28:22,entrada
2023-01-17 21:32:51,entrada
2023-01-18 10:56:41,entrada
2023-01-18 10:33:06,entrada
2023-01-18 10:30:51,entrada
2023-01-18 10:01:18,entrada
2023-01-18 10:37:31,entrada
2023-01-18 10:09:40,entrada
2023-01-18 10:07:25,entrada
2023-01-18 10:29:10,entrada
2023-01-18 10:40:19,entrada
2023-01-18 10:59:19,entrada
2023-01-18 10:08:07,entrada
2023-01-18 10:59:14,entrada
2023-01-18 10:33:23,entrada
2023-01-18 10:32:40,entrada
2023-01-18 10:40:44,entrada
2023-01-18 10:39:26,entrada
2023-01-18 10:20:04,entrada
2023-01-18 10:34:20,entrada
2023-01-18 10:03:48,entrada
2023-01-18 10:47:15,entrada
2023-01-18 10:56:30,entrada
2023-01-18 10:25:51,entrada
2023-01-18 10:34:05,entrada
2023-01-18 10:32:20,entrada
2023-01-18 10:15:46,entrada
2023-01-18 10:38:33,entrada
2023-01-18 10:41:56,entrada
2023-01-18 10:59:14,entrada
2023-01-18 10:05:01,entrada
2023-01-18 10:23:55,entrada
2023-01-18 10:48:27,entrada
2023-01-18 10:00:00,entrada
2023-01-18 10:27:35,entrada
2023-01-18 11:43:39,entrada
2023-01-18 11:39:49,entrada
2023-01-18 11:05:36,entrada
2023-01-18 11:01:11,entrada
2023-01-18 11:57:03,entrada
2023-01-18 11:22:12,entrada
2023-01-18 11:16:30,entrada
2023-01-18 11:15:40,entrada
2023-01-18 11:25:27,entrada
2023-01-18 11:00:46,entrada
2023-01-18 11:11:36,entrada
2023-01-18 11:54:55,entrada
2023-01-18 11:49:19,entrada
2023-01-18 11:01:35,entrada
2023-01-18 11:14:37,entrada
2023-01-18 11:21:43,entrada
2023-01-18 11:49:31,entrada
2023-01-18 11:58:19,entrada
2023-01-18 11:35:32,entrada
2023-01-18 11:14:49,entrada
2023-01-18 11:45:02,entrada
2023-01-18 11:28:46,entrada
2023-01-18 12:55:19,entrada
2023-01-18 12:33:33,entrada
2023-01-18 12:53:55,entrada
2023-01-18 12:54:19,entrada
2023-01-18 12:49:24,entrada
2023-01-18 12:19:24,entrada
2023-01-18 12:52:13,entrada
2023-01-18 12:59:46,entrada
2023-01-18 12:43:42,entrada
2023-01-18 12:42:38,entrada
2023-01-18 12:11:47,entrada
2023-01-18 12:04:01,entrada
2023-01-18 12:53:15,entrada
2023-01-18 12:54:29,entrada
2023-01-18 12:46:42,entrada
2023-01-18 12:37:44,entrada
2023-01-18 12:50:41,entrada
2023-01-18 12:23:50,entrada
2023-01-18 12:29:36,entrada
2023-01-18 12:56:58,entrada
2023-01-18 12:52:38,entrada
2023-01-18 12:10:13,entrada
2023-01-18 12:22:52,entrada
2023-01-18 12:15:49,entrada
2023-01-18 12:20:54,entrada
2023-01-18 12:54:03,entrada
2023-01-18 13:36:40,entrada
2023-01-18 13:10:26,entrada
2023-01-18 13:29:18,entrada
2023-01-18 13:33:37,entrada
2023-01-18 13:22:52,entrada
2023-01-18 13:00:02,entrada
2023-01-18 13:02:27,entrada
2023-01-18 13:13:51,entrada
2023-01-18 13:29:57,entrada
2023-01-18 13:53:04,entrada
2023-01-18 13:48:14,entrada
2023-01-18 13:37:13,entrada
2023-01-18 13:13:56,entrada
2023-01-18 13:58:48,entrada
2023-01-18 13:07:07,entrada
2023-01-18 13:18:31,entrada
2023-01-18 13:30:28,entrada
2023-01-18 13:40:10,entrada
2023-01-18 13:44:12,entrada
2023-01-18 13:26:55,entrada
2023-01-18 13:18:25,entrada
2023-01-18 13:52:50,entrada
2023-01-18 14:53:00,entrada
2023-01-18 14:51:20,entrada
2023-01-18 14:38:23,entrada
2023-01-18 14:08:59,entrada
2023-01-18 14:43:53,entrada
2023-01-18 14:25:08,entrada
2023-01-18 14:19:55,entrada
2023-01-18 14:34:35,entrada
2023-01-18 14:41:35,entrada
2023-01-18 14:53:08,entrada
2023-01-18 14:21:00,entrada
2023-01-18 14:04:08,entrada
2023-01-18 14:36:37,entrada
2023-01-18 14:18:07,entrada
2023-01-18 14:41:42,entrada
2023-01-18 14:31:12,entrada
2023-01-18 14:19:35,entrada
2023-01-18 14:42:43,entrada
2023-01-18 14:36:29,entrada
2023-01-18 14:09:30,entrada
2023-01-18 14:24:28,entrada
2023-01-18 14:23:38,entrada
2023-01-18 14:20:40,entrada
2023-01-18 14:08:41,entrada
2023-01-18 14:41:01,entrada
2023-01-18 14:03:07,entrada
2023-01-18 14:31:13,entrada
2023-01-18 14:48:12,entrada
2023-01-18 14:20:23,entrada
2023-01-18 14:49:17,entrada
2023-01-18 14:44:39,entrada
2023-01-18 14:25:31,entrada
2023-01-18 14:43:56,entrada
2023-01-18 15:35:08,entrada
2023-01-18 15:14:44,entrada
2023-01-18 15:19:07,entrada
2023-01-18 15:57:27,entrada
2023-01-18 15:50:18,entrada
2023-01-18 15:56:15,entrada
2023-01-18 15:10:41,entrada
2023-01-18 15:07:32,entrada
2023-01-18 15:09:17,entrada
2023-01-18 15:34:42,entrada
2023-01-18 15:49:02,entrada
2023-01-18 15:39:26,entrada
2023-01-18 15:58:27,entrada
2023-01-18 15:45:05,entrada
2023-01-18 15:46:13,entrada
2023-01-18 15:06:09,entrada
2023-01-18 15:14:30,entrada
2023-01-18 15:28:41,entrada
2023-01-18 15:53:16,entrada
2023-01-18 15:58:50,entrada
2023-01-18 15:28:48,entrada
2023-01-18 15:43:14,entrada
2023-01-18 15:25:11,entrada
2023-01-18 15:24:40,entrada
2023-01-18 15:04:03,entrada
2023-01-18 15:43:47,entrada
2023-01-18 16:04:35,entrada
2023-01-18 16:16:52,entrada
2023-01-18 16:51:13,entrada
2023-01-18 16:57:28,entrada
2023-01-18 16:07:33,entrada
2023-01-18 16:39:00,entrada
2023-01-18 16:28:35,entrada
2023-01-18 16:50:36,entrada
2023-01-18 16:28:04,entrada
2023-01-18 16:52:31,entrada
2023-01-18 16:59:51,entrada
2023-01-18 16:23:18,entrada
2023-01-18 16:11:51,entrada
2023-01-18 16:00:06,entrada
2023-01-18 16:16:33,entrada
2023-01-18 16:42:06,entrada
2023-01-18 16:16:58,entrada
2023-01-18 16:02:28,entrada
2023-01-18 16:21:37,entrada
2023-01-18 17:06:51,entrada
2023-01-18 17:02:57,entrada
2023-01-18 17:24:32,entrada
2023-01-18 17:39:16,entrada
2023-01-18 17:44:13,entrada
2023-01-18 17:36:57,entrada
2023-01-18 17:55:53,entrada
2023-01-18 17:22:58,entrada
2023-01-18 17:23:28,entrada
2023-01-18 17:37:58,entrada
2023-01-18 17:53:26,entrada
2023-01-18 17:37:52,entrada
2023-01-18 17:39:44,entrada
2023-01-18 17:49:22,entrada
2023-01-18 17:30:35,entrada
2023-01-18 17:16:36,entrada
2023-01-18 17:02:35,entrada
2023-01-18 17:54:04,entrada
2023-01-18 17:45:14,entrada
2023-01-18 17:51:48,entrada
2023-01-18 17:05:58,entrada
2023-01-18 17:09:53,entrada
2023-01-18 17:31:22,entrada
2023-01-18 17:47:16,entrada
2023-01-18 17:45:19,entrada
2023-01-18 17:43:40,entrada
2023-01-18 17:14:43,entrada
2023-01-18 17:45:57,entrada
2023-01-18 17:21:49,entrada
2023-01-18 17:51:05,entrada
2023-01-18 18:20:02,entrada
2023-01-18 18:30:54,entrada
2023-01-18 18:26:45,entrada
2023-01-18 18:26:08,entrada
2023-01-18 18:56:32,entrada
2023-01-18 18:32:25,entrada
2023-01-18 18:27:43,entrada
2023-01-18 18:42:30,entrada
2023-01-18 18:52:00,entrada
2023-01-18 18:19:11,entrada
2023-01-18 18:16:14,entrada
2023-01-18 18:33:49,entrada
2023-01-18 18:15:03,entrada
2023-01-18 18:07:33,entrada
2023-01-18 18:45:24,entrada
2023-01-18 18:14:27,entrada
2023-01-18 18:08:01,entrada
2023-01-18 18:16:57,entrada
2023-01-18 18:09:08,entrada
2023-01-18 18:30:01,entrada
2023-01-18 18:23:18,entrada
2023-01-18 18:16:42,entrada
2023-01-18 18:48:09,entrada
2023-01-18 19:44:53,entrada
2023-01-18 19:04:13,entrada
2023-01-18 19:52:01,entrada
2023-01-18 19:22:43,entrada
2023-01-18 19:51:45,entrada
2023-01-18 19:18:23,entrada
2023-01-18 19:19:46,entrada
2023-01-18 19:26:51,entrada
2023-01-18 19:23:16,entrada
2023-01-18 19:24:45,entrada
2023-01-18 19:54:30,entrada
2023-01-18 19:27:49,entrada
2023-01-18 19:58:27,entrada
2023-01-18 19:21:55,entrada
2023-01-18 19:58:04,entrada
2023-01-18 19:53:43,entrada
2023-01-18 19:41:07,entrada
2023-01-18 19:37:27,entrada
2023-01-18 19:56:46,entrada
2023-01-18 19:11:56,entrada
2023-01-18 19:24:37,entrada
2023-01-18 19:43:14,entrada
2023-01-18 19:43:40,entrada
2023-01-18 19:50:52,entrada
2023-01-18 19:33:59,entrada
2023-01-18 19:44:12,entrada
2023-01-18 19:07:58,entrada
2023-01-18 19:12:35,entrada
2023-01-18 19:05:37,entrada
2023-01-18 19:31:20,entrada
2023-01-18 19:43:43,entrada
2023-01-18 19:48:58,entrada
2023-01-18 19:06:25,entrada
2023-01-18 19:14:55,entrada
2023-01-18 19:48:41,entrada
2023-01-18 20:02:10,entrada
2023-01-18 20:24:41,entrada
2023-01-18 20:47:07,entrada
2023-01-18 20:08:14,entrada
2023-01-18 20:31:52,entrada
2023-01-18 20:02:03,entrada
2023-01-18 20:29:12,entrada
2023-01-18 20:43:20,entrada
2023-01-18 20:40:56,entrada
2023-01-18 20:45:18,entrada
2023-01-18 20:38:47,entrada
2023-01-18 20:21:19,entrada
2023-01-18 20:36:30,entrada
2023-01-18 20:09:17,entrada
2023-01-18 20:42:38,entrada
2023-01-18 20:45:19,entrada
2023-01-18 20:17:10,entrada
2023-01-18 20:21:58,entrada
2023-01-18 20:43:17,entrada
2023-01-18 20:57:33,entrada
2023-01-18 20:22:00,entrada
2023-01-18 21:25:12,entrada
2023-01-18 21:35:23,entrada
2023-01-18 21:40:25,entrada
2023-01-18 21:20:17,entrada
2023-01-18 21:14:14,entrada
2023-01-18 21:05:42,entrada
2023-01-18 21:30:27,entrada
2023-01-18 21:07:28,entrada
2023-01-18 21:20:16,entrada
2023-01-18 21:55:56,entrada
2023-01-18 21:48:23,entrada
2023-01-18 21:57:59,entrada
2023-01-18 21:49:35,entrada
2023-01-18 21:30:46,entrada
2023-01-18 21:33:01,entrada
2023-01-18 21:41:02,entrada
2023-01-18 21:29:07,entrada
2023-01-18 21:51:06,entrada
2023-01-18 21:11:57,entrada
2023-01-18 21:18:25,entrada
2023-01-18 21:27:14,entrada
2023-01-18 21:13:47,entrada
2023-01-18 21:58:13,entrada
2023-01-18 21:02:49,entrada
2023-01-18 21:28:59,entrada
2023-01-18 21:53:05,entrada
2023-01-19 10:51:17,entrada
2023-01-19 10:14:17,entrada
2023-01-19 10:23:22,entrada
2023-01-19 10:11:22,entrada
2023-01-19 10:20:25,entrada
2023-01-19 10:07:29,entrada
2023-01-19 10:33:01,entrada
2023-01-19 10:04:30,entrada
2023-01-19 10:32:53,entrada
2023-01-19 10:03:05,entrada
2023-01-19 10:22:44,entrada
2023-01-19 10:18:42,entrada
2023-01-19 10:44:07,entrada
2023-01-19 10:38:12,entrada
2023-01-19 10:00:05,entrada
2023-01-19 10:06:47,entrada
2023-01-19 10:26:14,entrada
2023-01-19 10:51:33,entrada
2023-01-19 10:57:56,entrada
2023-01-19 10:22:47,entrada
2023-01-19 10:48:23,entrada
2023-01-19 10:14:34,entrada
2023-01-19 10:03:43,entrada
2023-01-19 10:36:16,entrada
2023-01-19 10:30:37,entrada
2023-01-19 11:53:21,entrada
2023-01-19 11:48:02,entrada
2023-01-19 11:27:37,entrada
2023-01-19 11:13:46,entrada
2023-01-19 11:13:42,entrada
2023-01-19 11:10:08,entrada
2023-01-19 11:37:46,entrada
2023-01-19 11:43:05,entrada
2023-01-19 11:00:24,entrada
2023-01-19 11:15:51,entrada
2023-01-19 11:14:33,entrada
2023-01-19 11:16:02,entrada
2023-01-19 11:02:36,entrada
2023-01-19 11:16:54,entrada
2023-01-19 11:48:51,entrada
2023-01-19 11:37:00,entrada
2023-01-19 11:06:25,entrada
2023-01-19 11:46:38,entrada
2023-01-19 11:18:51,entrada
2023-01-19 11:53:29,entrada
2023-01-19 11:42:54,entrada
2023-01-19 11:13:12,entrada
2023-01-19 11:19:25,entrada
2023-01-19 11:26:24,entrada
2023-01-19 11:08:40,entrada
2023-01-19 11:47:11,entrada
2023-01-19 11:09:05,entrada
2023-01-19 11:49:33,entrada
2023-01-19 11:58:51,entrada
2023-01-19 11:40:18,entrada
2023-01-19 11:05:01,entrada
2023-01-19 11:14:16,entrada
2023-01-19 11:15:27,entrada
2023-01-19 11:20:07,entrada
2023-01-19 12:30:37,entrada
2023-01-19 12:02:34,entrada
2023-01-19 12:18:42,entrada
2023-01-19 12:28:09,entrada
2023-01-19 12:11:45,entrada
2023-01-19 12:29:29,entrada
2023-01-19 12:59:17,entrada
2023-01-19 12:23:31,entrada
2023-01-19 12:08:46,entrada
2023-01-19 12:23:25,entrada
2023-01-19 12:02:22,entrada
2023-01-19 12:10:09,entrada
2023-01-19 12:49:35,entrada
2023-01-19 12:59:12,entrada
2023-01-19 12:28:37,entrada
2023-01-19 12:58:52,entrada
2023-01-19 12:12:56,entrada
2023-01-19 12:25:19,entrada
2023-01-19 12:04:19,entrada
2023-01-19 12:13:44,entrada
2023-01-19 12:13:07,entrada
2023-01-19 12:47:12,entrada
2023-01-19 12:23:14,entrada
2023-01-19 12:50:00,entrada
2023-01-19 12:21:33,entrada
2023-01-19 12:49:50,entrada
2023-01-19 12:39:02,entrada
2023-01-19 13:49:39,entrada
2023-01-19 13:21:07,entrada
2023-01-19 13:14:44,entrada
2023-01-19 13:06:18,entrada
2023-01-19 13:39:41,entrada
2023-01-19 13:16:00,entrada
2023-01-19 13:44:28,entrada
2023-01-19 13:57:12,entrada
2023-01-19 13:55:47,entrada
2023-01-19 13:28:40,entrada
2023-01-19 13:41:05,entrada
2023-01-19 13:04:33,entrada
2023-01-19 13:10:08,entrada
2023-01-19 13:37:39,entrada
2023-01-19 13:40:08,entrada
2023-01-19 13:07:43,entrada
2023-01-19 13:57:39,entrada
2023-01-19 13:02:12,entrada
2023-01-19 13:18:33,entrada
2023-01-19 13:31:48,entrada
2023-01-19 13:15:35,entrada
2023-01-19 13:17:13,entrada
2023-01-19 13:29:01,entrada
2023-01-19 13:12:26,entrada
2023-01-19 13:58:52,entrada
2023-01-19 14:06:37,entrada
2023-01-19 14:32:11,entrada
2023-01-19 14:44:11,entrada
2023-01-19 14:18:08,entrada
2023-01-19 14:09:16,entrada
2023-01-19 14:49:39,entrada
2023-01-19 14:38:40,entrada
2023-01-19 14:09:11,entrada
2023-01-19 14:14:30,entrada
2023-01-19 14:14:27,entrada
2023-01-19 14:03:35,entrada
2023-01-19 14:54:00,entrada
2023-01-19 14:57:43,entrada
2023-01-19 14:56:33,entrada
2023-01-19 14:46:16,entrada
2023-01-19 14:38:37,entrada
2023-01-19 14:43:50,entrada
2023-01-19 14:32:59,entrada
2023-01-19 14:20:25,entrada
2023-01-19 14:45:35,entrada
2023-01-19 14:04:32,entrada
2023-01-19 14:00:52,entrada
2023-01-19 14:05:36,entrada
2023-01-19 14:01:56,entrada
2023-01-19 14:52:58,entrada
2023-01-19 14:58:04,entrada
2023-01-19 14:25:40,entrada
2023-01-19 14:50:52,entrada
2023-01-19 14:46:12,entrada
2023-01-19 15:38:05,entrada
2023-01-19 15:54:10,entrada
2023-01-19 15:31:39,entrada
2023-01-19 15:19:32,entrada
2023-01-19 15:39:07,entrada
2023-01-19 15:50:34,entrada
2023-01-19 15:04:34,entrada
2023-01-19 15:46:13,entrada
2023-01-19 15:20:46,entrada
2023-01-19 15:23:16,entrada
2023-01-19 15:17:33,entrada
2023-01-19 15:11:15,entrada
2023-01-19 15:03:24,entrada
2023-01-19 15:33:27,entrada
2023-01-19 15:45:10,entrada
2023-01-19 15:12:30,entrada
2023-01-19 15:59:24,entrada
2023-01-19 15:38:09,entrada
2023-01-19 15:23:00,entrada
2023-01-19 16:01:55,entrada
2023-01-19 16:54:40,entrada
2023-01-19 16:39:58,entrada
2023-01-19 16:03:31,entrada
2023-01-19 16:01:45,entrada
2023-01-19 16:28:01,entrada
2023-01-19 16:33:26,entrada
2023-01-19 16:59:53,entrada
2023-01-19 16:38:43,entrada
2023-01-19 16:37:17,entrada
2023-01-19 16:35:18,entrada
2023-01-19 16:26:44,entrada
2023-01-19 16:19:20,entrada
2023-01-19 16:22:29,entrada
2023-01-19 16:24:30,entrada
2023-01-19 16:26:33,entrada
2023-01-19 16:07:18,entrada
2023-01-19 16:40:25,entrada
2023-01-19 16:27:03,entrada
2023-01-19 16:30:15,entrada
2023-01-19 16:50:09,entrada
2023-01-19 16:37:47,entrada
2023-01-19 16:09:44,entrada
2023-01-19 17:21:40,entrada
2023-01-19 17:26:54,entrada
2023-01-19 17:36:31,entrada
2023-01-19 17:59:44,entrada
2023-01-19 17:18:27,entrada
2023-01-19 17:27:55,entrada
2023-01-19 17:09:19,entrada
2023-01-19 17:24:20,entrada
2023-01-19 17:13:21,entrada
2023-01-19 17:52:25,entrada
2023-01-19 17:43:10,entrada
2023-01-19 17:54:06,entrada
2023-01-19 17:16:17,entrada
2023-01-19 17:06:55,entrada
2023-01-19 17:19:37,entrada
2023-01-19 17:10:43,entrada
2023-01-19 17:57:15,entrada
2023-01-19 17:50:54,entrada
2023-01-19 17:26:50,entrada
2023-01-19 17:10:15,entrada
2023-01-19 17:22:59,entrada
2023-01-19 17:58:11,entrada
2023-01-19 17:58:39,entrada
2023-01-19 17:02:01,entrada
2023-01-19 17:59:37,entrada
2023-01-19 17:47:51,entrada
2023-01-19 17:23:28,entrada
2023-01-19 17:46:45,entrada
2023-01-19 18:48:20,entrada
2023-01-19 18:59:51,entrada
2023-01-19 18:53:38,entrada
2023-01-19 18:40:48,entrada
2023-01-19 18:58:41,entrada
2023-01-19 18:35:21,entrada
2023-01-19 18:25:06,entrada
2023-01-19 18:06:07,entrada
2023-01-19 18:25:23,entrada
2023-01-19 18:23:39,entrada
2023-01-19 18:47:11,entrada
2023-01-19 18:46:07,entrada
2023-01-19 18:53:08,entrada
2023-01-19 18:02:53,entrada
2023-01-19 18:20:30,entrada
2023-01-19 18:47:46,entrada
2023-01-19 18:23:03,entrada
2023-01-19 18:19:15,entrada
2023-01-19 18:09:42,entrada
2023-01-19 18:25:28,entrada
2023-01-19 18:04:10,entrada
2023-01-19 18:28:44,entrada
2023-01-19 18:14:05,entrada
2023-01-19 18:47:14,entrada
2023-01-19 18:42:19,entrada
2023-01-19 18:33:59,entrada
2023-01-19 18:59:01,entrada
2023-01-19 18:43:15,entrada
2023-01-19 18:18:33,entrada
2023-01-19 19:56:00,entrada
2023-01-19 19:27:48,entrada
2023-01-19 19:46:45,entrada
2023-01-19 19:13:41,entrada
2023-01-19 19:33:58,entrada
2023-01-19 19:30:05,entrada
2023-01-19 19:48:04,entrada
2023-01-19 19:30:36,entrada
2023-01-19 19:14:14,entrada
2023-01-19 19:51:42,entrada
2023-01-19 19:04:27,entrada
2023-01-19 19:32:10,entrada
2023-01-19 19:42:05,entrada
2023-01-19 19:22:39,entrada
2023-01-19 19:01:14,entrada
2023-01-19 19:22:21,entrada
2023-01-19 19:08:46,entrada
2023-01-19 19:39:29,entrada
2023-01-19 19:15:58,entrada
2023-01-19 19:45:46,entrada
2023-01-19 19:51:29,entrada
2023-01-19 19:44:08,entrada
2023-01-19 20:31:06,entrada
2023-01-19 20:41:37,entrada
2023-01-19 20:51:43,entrada
2023-01-19 20:12:23,entrada
2023-01-19 20:27:31,entrada
2023-01-19 20:42:17,entrada
2023-01-19 20:33:47,entrada
2023-01-19 20:33:50,entrada
2023-01-19 20:37:00,entrada
